candidate_id,work_id,source_edition_id,translation_source_id,book,segment_index,alignment_level,proposal_method,source_start_ref,source_end_ref,source_line_count,source_editorially_deleted_line_count,target_paragraph,target_start_token,target_end_token,target_token_count,target_start_char,target_end_char,source_text,target_text,source_prepared_sha256,target_book_text_sha256,translation_prepared_sha256,proposal_status,review_status,paper_facing_eligible,analysis_status
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-05--segment-011,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,5,11,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,5.111,5.115,5,0,11,1044,1088,45,6113,6373,"ὣς ἄρʼ ἔφη, Σθένελος δὲ καθʼ ἵππων ἆλτο χαμᾶζε,
πὰρ δὲ στὰς βέλος ὠκὺ διαμπερὲς ἐξέρυσʼ ὤμου·
αἷμα δʼ ἀνηκόντιζε διὰ στρεπτοῖο χιτῶνος.
δὴ τότʼ ἔπειτʼ ἠρᾶτο βοὴν ἀγαθὸς Διομήδης·
κλῦθί μευ αἰγιόχοιο Διὸς τέκος Ἀτρυτώνη,","Thus did he vaunt; but his arrow had not killed Diomed, who
      withdrew and made for the chariot and horses of Sthenelus, the
      son of Capaneus. “Dear son of Capaneus,” said he, “come down from
      your chariot, and draw the arrow out of my shoulder.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,4ec147676593e007e9cbe6dec965adfead4731454a92ba55330ed25334c963c5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-05--segment-012,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,5,12,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,5.116,5.126,11,0,12,1089,1193,105,6381,6959,"εἴ ποτέ μοι καὶ πατρὶ φίλα φρονέουσα παρέστης
δηΐῳ ἐν πολέμῳ, νῦν αὖτʼ ἐμὲ φῖλαι Ἀθήνη·
δὸς δέ τέ μʼ ἄνδρα ἑλεῖν καὶ ἐς ὁρμὴν ἔγχεος ἐλθεῖν
ὅς μʼ ἔβαλε φθάμενος καὶ ἐπεύχεται, οὐδέ μέ φησι
δηρὸν ἔτʼ ὄψεσθαι λαμπρὸν φάος ἠελίοιο.
ὣς ἔφατʼ εὐχόμενος· τοῦ δʼ ἔκλυε Παλλὰς Ἀθήνη,
γυῖα δʼ ἔθηκεν ἐλαφρά, πόδας καὶ χεῖρας ὕπερθεν·
ἀγχοῦ δʼ ἱσταμένη ἔπεα πτερόεντα προσηύδα·
θαρσῶν νῦν Διόμηδες ἐπὶ Τρώεσσι μάχεσθαι·
ἐν γάρ τοι στήθεσσι μένος πατρώϊον ἧκα
ἄτρομον, οἷον ἔχεσκε σακέσπαλος ἱππότα Τυδεύς·","Sthenelus sprang from his chariot, and drew the arrow from the
      wound, whereon the blood came spouting out through the hole that
      had been made in his shirt. Then Diomed prayed, saying, “Hear me,
      daughter of aegis-bearing Jove, unweariable, if ever you loved my
      father well and stood by him in the thick of a fight, do the like
      now by me; grant me to come within a spear’s throw of that man
      and kill him. He has been too quick for me and has wounded me;
      and now he is boasting that I shall not see the light of the sun
      much longer.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,4ec147676593e007e9cbe6dec965adfead4731454a92ba55330ed25334c963c5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-05--segment-013,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,5,13,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,5.127,5.137,11,0,13,1194,1290,97,6967,7530,"ἀχλὺν δʼ αὖ τοι ἀπʼ ὀφθαλμῶν ἕλον ἣ πρὶν ἐπῆεν,
ὄφρʼ εὖ γιγνώσκῃς ἠμὲν θεὸν ἠδὲ καὶ ἄνδρα.
τὼ νῦν αἴ κε θεὸς πειρώμενος ἐνθάδʼ ἵκηται
μή τι σύ γʼ ἀθανάτοισι θεοῖς ἀντικρὺ μάχεσθαι
τοῖς ἄλλοις· ἀτὰρ εἴ κε Διὸς θυγάτηρ Ἀφροδίτη
ἔλθῃσʼ ἐς πόλεμον, τήν γʼ οὐτάμεν ὀξέϊ χαλκῷ.
ἣ μὲν ἄρʼ ὣς εἰποῦσʼ ἀπέβη γλαυκῶπις Ἀθήνη,
Τυδεΐδης δʼ ἐξαῦτις ἰὼν προμάχοισιν ἐμίχθη
καὶ πρίν περ θυμῷ μεμαὼς Τρώεσσι μάχεσθαι·
δὴ τότε μιν τρὶς τόσσον ἕλεν μένος ὥς τε λέοντα
ὅν ῥά τε ποιμὴν ἀγρῷ ἐπʼ εἰροπόκοις ὀΐεσσι","Thus he prayed, and Pallas Minerva heard him; she made his limbs
      supple and quickened his hands and his feet. Then she went up
      close to him and said, “Fear not, Diomed, to do battle with the
      Trojans, for I have set in your heart the spirit of your knightly
      father Tydeus. Moreover, I have withdrawn the veil from your
      eyes, that you know gods and men apart. If, then, any other god
      comes here and offers you battle, do not fight him; but should
      Jove’s daughter Venus come, strike her with your spear and wound
      her.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,4ec147676593e007e9cbe6dec965adfead4731454a92ba55330ed25334c963c5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-05--segment-014,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,5,14,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,5.138,5.149,12,0,14,1291,1411,121,7538,8245,"χραύσῃ μέν τʼ αὐλῆς ὑπεράλμενον οὐδὲ δαμάσσῃ·
τοῦ μέν τε σθένος ὦρσεν, ἔπειτα δέ τʼ οὐ προσαμύνει,
ἀλλὰ κατὰ σταθμοὺς δύεται, τὰ δʼ ἐρῆμα φοβεῖται·
αἳ μέν τʼ ἀγχιστῖναι ἐπʼ ἀλλήλῃσι κέχυνται,
αὐτὰρ ὃ ἐμμεμαὼς βαθέης ἐξάλλεται αὐλῆς·
ὣς μεμαὼς Τρώεσσι μίγη κρατερὸς Διομήδης.
ἔνθʼ ἕλεν Ἀστύνοον καὶ Ὑπείρονα ποιμένα λαῶν,
τὸν μὲν ὑπὲρ μαζοῖο βαλὼν χαλκήρεϊ δουρί,
τὸν δʼ ἕτερον ξίφεϊ μεγάλῳ κληῗδα παρʼ ὦμον
πλῆξʼ, ἀπὸ δʼ αὐχένος ὦμον ἐέργαθεν ἠδʼ ἀπὸ νώτου.
τοὺς μὲν ἔασʼ, ὃ δʼ Ἄβαντα μετῴχετο καὶ Πολύειδον
υἱέας Εὐρυδάμαντος ὀνειροπόλοιο γέροντος·","When she had said this Minerva went away, and the son of Tydeus
      again took his place among the foremost fighters, three times
      more fierce even than he had been before. He was like a lion that
      some mountain shepherd has wounded, but not killed, as he is
      springing over the wall of a sheep-yard to attack the sheep. The
      shepherd has roused the brute to fury but cannot defend his
      flock, so he takes shelter under cover of the buildings, while
      the sheep, panic-stricken on being deserted, are smothered in
      heaps one on top of the other, and the angry lion leaps out over
      the sheep-yard wall. Even thus did Diomed go furiously about
      among the Trojans.",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,4ec147676593e007e9cbe6dec965adfead4731454a92ba55330ed25334c963c5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-05--segment-015,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,5,15,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,5.150,5.165,16,0,15,1412,1562,151,8253,9124,"τοῖς οὐκ ἐρχομένοις ὃ γέρων ἐκρίνατʼ ὀνείρους,
ἀλλά σφεας κρατερὸς Διομήδης ἐξενάριξε·
βῆ δὲ μετὰ Ξάνθόν τε Θόωνά τε Φαίνοπος υἷε
ἄμφω τηλυγέτω· ὃ δὲ τείρετο γήραϊ λυγρῷ,
υἱὸν δʼ οὐ τέκετʼ ἄλλον ἐπὶ κτεάτεσσι λιπέσθαι.
ἔνθʼ ὅ γε τοὺς ἐνάριζε, φίλον δʼ ἐξαίνυτο θυμὸν
ἀμφοτέρω, πατέρι δὲ γόον καὶ κήδεα λυγρὰ
λεῖπʼ, ἐπεὶ οὐ ζώοντε μάχης ἐκνοστήσαντε
δέξατο· χηρωσταὶ δὲ διὰ κτῆσιν δατέοντο.
ἔνθʼ υἷας Πριάμοιο δύω λάβε Δαρδανίδαο
εἰν ἑνὶ δίφρῳ ἐόντας Ἐχέμμονά τε Χρομίον τε.
ὡς δὲ λέων ἐν βουσὶ θορὼν ἐξ αὐχένα ἄξῃ
πόρτιος ἠὲ βοὸς ξύλοχον κάτα βοσκομενάων,
ὣς τοὺς ἀμφοτέρους ἐξ ἵππων Τυδέος υἱὸς
βῆσε κακῶς ἀέκοντας, ἔπειτα δὲ τεύχεʼ ἐσύλα·
ἵππους δʼ οἷς ἑτάροισι δίδου μετὰ νῆας ἐλαύνειν.","He killed Astynous, and Hypeiron shepherd of his people, the one
      with a thrust of his spear, which struck him above the nipple,
      the other with a sword-cut on the collar-bone, that severed his
      shoulder from his neck and back. He let both of them lie, and
      went in pursuit of Abas and Polyidus, sons of the old reader of
      dreams Eurydamas: they never came back for him to read them any
      more dreams, for mighty Diomed made an end of them. He then gave
      chase to Xanthus and Thoon, the two sons of Phaenops, both of
      them very dear to him, for he was now worn out with age, and
      begat no more sons to inherit his possessions. But Diomed took
      both their lives and left their father sorrowing bitterly, for he
      nevermore saw them come home from battle alive, and his kinsmen
      divided his wealth among themselves.",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,4ec147676593e007e9cbe6dec965adfead4731454a92ba55330ed25334c963c5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-05--segment-016,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,5,16,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,5.166,5.173,8,0,16,1563,1638,76,9132,9556,"τὸν δʼ ἴδεν Αἰνείας ἀλαπάζοντα στίχας ἀνδρῶν,
βῆ δʼ ἴμεν ἄν τε μάχην καὶ ἀνὰ κλόνον ἐγχειάων
Πάνδαρον ἀντίθεον διζήμενος εἴ που ἐφεύροι·
εὗρε Λυκάονος υἱὸν ἀμύμονά τε κρατερόν τε,
στῆ δὲ πρόσθʼ αὐτοῖο ἔπος τέ μιν ἀντίον ηὔδα·
Πάνδαρε ποῦ τοι τόξον ἰδὲ πτερόεντες ὀϊστοὶ
καὶ κλέος; ᾧ οὔ τίς τοι ἐρίζεται ἐνθάδε γʼ ἀνήρ,
οὐδέ τις ἐν Λυκίῃ σέο γʼ εὔχεται εἶναι ἀμείνων.","Then he came upon two sons of Priam, Echemmon and Chromius, as
      they were both in one chariot. He sprang upon them as a lion
      fastens on the neck of some cow or heifer when the herd is
      feeding in a coppice. For all their vain struggles he flung them
      both from their chariot and stripped the armour from their
      bodies. Then he gave their horses to his comrades to take them
      back to the ships.",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,4ec147676593e007e9cbe6dec965adfead4731454a92ba55330ed25334c963c5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-05--segment-017,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,5,17,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,5.174,5.187,14,0,17,1639,1771,133,9564,10303,"ἀλλʼ ἄγε τῷδʼ ἔφες ἀνδρὶ βέλος Διὶ χεῖρας ἀνασχὼν
ὅς τις ὅδε κρατέει καὶ δὴ κακὰ πολλὰ ἔοργε
Τρῶας, ἐπεὶ πολλῶν τε καὶ ἐσθλῶν γούνατʼ ἔλυσεν·
εἰ μή τις θεός ἐστι κοτεσσάμενος Τρώεσσιν
ἱρῶν μηνίσας· χαλεπὴ δὲ θεοῦ ἔπι μῆνις.
τὸν δʼ αὖτε προσέειπε Λυκάονος ἀγλαὸς υἱός·
Αἰνεία Τρώων βουληφόρε χαλκοχιτώνων
Τυδεΐδῃ μιν ἔγωγε δαΐφρονι πάντα ἐΐσκω,
ἀσπίδι γιγνώσκων αὐλώπιδί τε τρυφαλείῃ,
ἵππους τʼ εἰσορόων· σάφα δʼ οὐκ οἶδʼ εἰ θεός ἐστιν.
εἰ δʼ ὅ γʼ ἀνὴρ ὅν φημι δαΐφρων Τυδέος υἱὸς
οὐχ ὅ γʼ ἄνευθε θεοῦ τάδε μαίνεται, ἀλλά τις ἄγχι
ἕστηκʼ ἀθανάτων νεφέλῃ εἰλυμένος ὤμους,
ὃς τούτου βέλος ὠκὺ κιχήμενον ἔτραπεν ἄλλῃ.","When Aeneas saw him thus making havoc among the ranks, he went
      through the fight amid the rain of spears to see if he could find
      Pandarus. When he had found the brave son of Lycaon he said,
      “Pandarus, where is now your bow, your winged arrows, and your
      renown as an archer, in respect of which no man here can rival
      you nor is there any in Lycia that can beat you? Lift then your
      hands to Jove and send an arrow at this fellow who is going so
      masterfully about, and has done such deadly work among the
      Trojans. He has killed many a brave man—unless indeed he is some
      god who is angry with the Trojans about their sacrifices, and
      has set his hand against them in his displeasure.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,4ec147676593e007e9cbe6dec965adfead4731454a92ba55330ed25334c963c5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-05--segment-018,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,5,18,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,5.188,5.230,43,0,18,1772,2174,403,10311,12417,"ἤδη γάρ οἱ ἐφῆκα βέλος, καί μιν βάλον ὦμον
δεξιὸν ἀντικρὺ διὰ θώρηκος γυάλοιο·
καί μιν ἔγωγʼ ἐφάμην Ἀϊδωνῆϊ προϊάψειν,
ἔμπης δʼ οὐκ ἐδάμασσα· θεός νύ τίς ἐστι κοτήεις.
ἵπποι δʼ οὐ παρέασι καὶ ἅρματα τῶν κʼ ἐπιβαίην·
ἀλλά που ἐν μεγάροισι Λυκάονος ἕνδεκα δίφροι
καλοὶ πρωτοπαγεῖς νεοτευχέες· ἀμφὶ δὲ πέπλοι
πέπτανται· παρὰ δέ σφιν ἑκάστῳ δίζυγες ἵπποι
ἑστᾶσι κρῖ λευκὸν ἐρεπτόμενοι καὶ ὀλύρας.
ἦ μέν μοι μάλα πολλὰ γέρων αἰχμητὰ Λυκάων
ἐρχομένῳ ἐπέτελλε δόμοις ἔνι ποιητοῖσιν·
ἵπποισίν μʼ ἐκέλευε καὶ ἅρμασιν ἐμβεβαῶτα
ἀρχεύειν Τρώεσσι κατὰ κρατερὰς ὑσμίνας·
ἀλλʼ ἐγὼ οὐ πιθόμην· ἦ τʼ ἂν πολὺ κέρδιον ἦεν·
ἵππων φειδόμενος, μή μοι δευοίατο φορβῆς
ἀνδρῶν εἰλομένων εἰωθότες ἔδμεναι ἄδην.
ὣς λίπον, αὐτὰρ πεζὸς ἐς Ἴλιον εἰλήλουθα
τόξοισιν πίσυνος· τὰ δέ μʼ οὐκ ἄρʼ ἔμελλον ὀνήσειν.
ἤδη γὰρ δοιοῖσιν ἀριστήεσσιν ἐφῆκα
Τυδεΐδῃ τε καὶ Ἀτρεΐδῃ, ἐκ δʼ ἀμφοτέροιιν
ἀτρεκὲς αἷμʼ ἔσσευα βαλών, ἤγειρα δὲ μᾶλλον.
τώ ῥα κακῇ αἴσῃ ἀπὸ πασσάλου ἀγκύλα τόξα
ἤματι τῷ ἑλόμην ὅτε Ἴλιον εἰς ἐρατεινὴν
ἡγεόμην Τρώεσσι φέρων χάριν Ἕκτορι δίῳ.
εἰ δέ κε νοστήσω καὶ ἐσόψομαι ὀφθαλμοῖσι
πατρίδʼ ἐμὴν ἄλοχόν τε καὶ ὑψερεφὲς μέγα δῶμα,
αὐτίκʼ ἔπειτʼ ἀπʼ ἐμεῖο κάρη τάμοι ἀλλότριος φὼς
εἰ μὴ ἐγὼ τάδε τόξα φαεινῷ ἐν πυρὶ θείην
χερσὶ διακλάσσας· ἀνεμώλια γάρ μοι ὀπηδεῖ.
τὸν δʼ αὖτʼ Αἰνείας Τρώων ἀγὸς ἀντίον ηὔδα·
μὴ δʼ οὕτως ἀγόρευε· πάρος δʼ οὐκ ἔσσεται ἄλλως,
πρίν γʼ ἐπὶ νὼ τῷδʼ ἀνδρὶ σὺν ἵπποισιν καὶ ὄχεσφιν
ἀντιβίην ἐλθόντε σὺν ἔντεσι πειρηθῆναι.
ἀλλʼ ἄγʼ ἐμῶν ὀχέων ἐπιβήσεο, ὄφρα ἴδηαι
οἷοι Τρώϊοι ἵπποι ἐπιστάμενοι πεδίοιο
κραιπνὰ μάλʼ ἔνθα καὶ ἔνθα διωκέμεν ἠδὲ φέβεσθαι·
τὼ καὶ νῶϊ πόλιν δὲ σαώσετον, εἴ περ ἂν αὖτε
Ζεὺς ἐπὶ Τυδεΐδῃ Διομήδεϊ κῦδος ὀρέξῃ.
ἀλλʼ ἄγε νῦν μάστιγα καὶ ἡνία σιγαλόεντα
δέξαι, ἐγὼ δʼ ἵππων ἀποβήσομαι ὄφρα μάχωμαι·
ἠὲ σὺ τόνδε δέδεξο, μελήσουσιν δʼ ἐμοὶ ἵπποι.
τὸν δʼ αὖτε προσέειπε Λυκάονος ἀγλαὸς υἱός·
Αἰνεία σὺ μὲν αὐτὸς ἔχʼ ἡνία καὶ τεὼ ἵππω·","And the son of Lycaon answered, “Aeneas, I take him for none
      other than the son of Tydeus. I know him by his shield, the visor
      of his helmet, and by his horses. It is possible that he may be a
      god, but if he is the man I say he is, he is not making all this
      havoc without heaven’s help, but has some god by his side who is
      shrouded in a cloud of darkness, and who turned my arrow aside
      when it had hit him. I have taken aim at him already and hit him
      on the right shoulder; my arrow went through the breast-piece of
      his cuirass; and I made sure I should send him hurrying to the
      world below, but it seems that I have not killed him. There must
      be a god who is angry with me. Moreover I have neither horse nor
      chariot. In my father’s stables there are eleven excellent
      chariots, fresh from the builder, quite new, with cloths spread
      over them; and by each of them there stand a pair of horses,
      champing barley and rye; my old father Lycaon urged me again and
      again when I was at home and on the point of starting, to take
      chariots and horses with me that I might lead the Trojans in
      battle, but I would not listen to him; it would have been much
      better if I had done so, but I was thinking about the horses,
      which had been used to eat their fill, and I was afraid that in
      such a great gathering of men they might be ill-fed, so I left
      them at home and came on foot to Ilius armed only with my bow and
      arrows. These it seems, are of no use, for I have already hit two
      chieftains, the sons of Atreus and of Tydeus, and though I drew
      blood surely enough, I have only made them still more furious. I
      did ill to take my bow down from its peg on the day I led my band
      of Trojans to Ilius in Hector’s service, and if ever I get home
      again to set eyes on my native place, my wife, and the greatness
      of my house, may some one cut my head off then and there if I do
      not break the bow and set it on a hot fire—such pranks as it
      plays me.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,4ec147676593e007e9cbe6dec965adfead4731454a92ba55330ed25334c963c5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-05--segment-019,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,5,19,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,5.231,5.241,11,0,19,2175,2274,100,12425,12974,"μᾶλλον ὑφʼ ἡνιόχῳ εἰωθότι καμπύλον ἅρμα
οἴσετον, εἴ περ ἂν αὖτε φεβώμεθα Τυδέος υἱόν·
μὴ τὼ μὲν δείσαντε ματήσετον, οὐδʼ ἐθέλητον
ἐκφερέμεν πολέμοιο τεὸν φθόγγον ποθέοντε,
νῶϊ δʼ ἐπαΐξας μεγαθύμου Τυδέος υἱὸς
αὐτώ τε κτείνῃ καὶ ἐλάσσῃ μώνυχας ἵππους.
ἀλλὰ σύ γʼ αὐτὸς ἔλαυνε τέʼ ἅρματα καὶ τεὼ ἵππω,
τὸν δὲ δʼ ἐγὼν ἐπιόντα δεδέξομαι ὀξέϊ δουρί.
ὣς ἄρα φωνήσαντες ἐς ἅρματα ποικίλα βάντες
ἐμμεμαῶτʼ ἐπὶ Τυδεΐδῃ ἔχον ὠκέας ἵππους.
τοὺς δὲ ἴδε Σθένελος Καπανήϊος ἀγλαὸς υἱός,","Aeneas answered, “Say no more. Things will not mend till we two
      go against this man with chariot and horses and bring him to a
      trial of arms. Mount my chariot, and note how cleverly the horses
      of Tros can speed hither and thither over the plain in pursuit or
      flight. If Jove again vouchsafes glory to the son of Tydeus they
      will carry us safely back to the city. Take hold, then, of the
      whip and reins while I stand upon the car to fight, or else do
      you wait this man’s onset while I look after the horses.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,4ec147676593e007e9cbe6dec965adfead4731454a92ba55330ed25334c963c5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-05--segment-020,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,5,20,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,5.242,5.249,8,0,20,2275,2357,83,12982,13432,"αἶψα δὲ Τυδεΐδην ἔπεα πτερόεντα προσηύδα·
Τυδεΐδη Διόμηδες ἐμῷ κεχαρισμένε θυμῷ,
ἄνδρʼ ὁρόω κρατερὼ ἐπὶ σοὶ μεμαῶτε μάχεσθαι
ἶνʼ ἀπέλεθρον ἔχοντας· ὃ μὲν τόξων ἐῢ εἰδὼς
Πάνδαρος, υἱὸς δʼ αὖτε Λυκάονος εὔχεται εἶναι·
Αἰνείας δʼ υἱὸς μὲν ἀμύμονος Ἀγχίσαο
εὔχεται ἐκγεγάμεν, μήτηρ δέ οἵ ἐστʼ Ἀφροδίτη.
ἀλλʼ ἄγε δὴ χαζώμεθʼ ἐφʼ ἵππων, μηδέ μοι οὕτω","“Aeneas,” replied the son of Lycaon, “take the reins and drive;
      if we have to fly before the son of Tydeus the horses will go
      better for their own driver. If they miss the sound of your voice
      when they expect it they may be frightened, and refuse to take us
      out of the fight. The son of Tydeus will then kill both of us and
      take the horses. Therefore drive them yourself and I will be
      ready for him with my spear.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,4ec147676593e007e9cbe6dec965adfead4731454a92ba55330ed25334c963c5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-05--segment-021,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,5,21,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,5.250,5.259,10,0,21,2358,2446,89,13440,13966,"θῦνε διὰ προμάχων, μή πως φίλον ἦτορ ὀλέσσῃς.
τὸν δʼ ἄρʼ ὑπόδρα ἰδὼν προσέφη κρατερὸς Διομήδης·
μή τι φόβον δʼ ἀγόρευʼ, ἐπεὶ οὐδὲ σὲ πεισέμεν οἴω.
οὐ γάρ μοι γενναῖον ἀλυσκάζοντι μάχεσθαι
οὐδὲ καταπτώσσειν· ἔτι μοι μένος ἔμπεδόν ἐστιν·
ὀκνείω δʼ ἵππων ἐπιβαινέμεν, ἀλλὰ καὶ αὔτως
ἀντίον εἶμʼ αὐτῶν· τρεῖν μʼ οὐκ ἐᾷ Παλλὰς Ἀθήνη.
τούτω δʼ οὐ πάλιν αὖτις ἀποίσετον ὠκέες ἵπποι
ἄμφω ἀφʼ ἡμείων, εἴ γʼ οὖν ἕτερός γε φύγῃσιν.
ἄλλο δέ τοι ἐρέω, σὺ δʼ ἐνὶ φρεσὶ βάλλεο σῇσιν·","They then mounted the chariot and drove full speed towards the
      son of Tydeus. Sthenelus, son of Capaneus, saw them coming and
      said to Diomed, “Diomed, son of Tydeus, man after my own heart, I
      see two heroes speeding towards you, both of them men of might
      the one a skilful archer, Pandarus son of Lycaon, the other,
      Aeneas, whose sire is Anchises, while his mother is Venus. Mount
      the chariot and let us retreat. Do not, I pray you, press so
      furiously forward, or you may get killed.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,4ec147676593e007e9cbe6dec965adfead4731454a92ba55330ed25334c963c5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
