candidate_id,work_id,source_edition_id,translation_source_id,book,segment_index,alignment_level,proposal_method,source_start_ref,source_end_ref,source_line_count,source_editorially_deleted_line_count,target_paragraph,target_start_token,target_end_token,target_token_count,target_start_char,target_end_char,source_text,target_text,source_prepared_sha256,target_book_text_sha256,translation_prepared_sha256,proposal_status,review_status,paper_facing_eligible,analysis_status
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-03--segment-025,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,3,25,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,3.269,3.292,24,0,25,2348,2561,214,13689,14945,"ὅρκια πιστὰ θεῶν σύναγον, κρητῆρι δὲ οἶνον
μίσγον, ἀτὰρ βασιλεῦσιν ὕδωρ ἐπὶ χεῖρας ἔχευαν.
Ἀτρεΐδης δὲ ἐρυσσάμενος χείρεσσι μάχαιραν,
ἥ οἱ πὰρ ξίφεος μέγα κουλεόν αἰὲν ἄωρτο,
ἀρνῶν ἐκ κεφαλέων τάμνε τρίχας· αὐτὰρ ἔπειτα
κήρυκες Τρώων καὶ Ἀχαιῶν νεῖμαν ἀρίστοις.
τοῖσιν δʼ Ἀτρεΐδης μεγάλʼ εὔχετο χεῖρας ἀνασχών·
Ζεῦ πάτερ Ἴδηθεν μεδέων κύδιστε μέγιστε,
Ἠέλιός θʼ, ὃς πάντʼ ἐφορᾷς καὶ πάντʼ ἐπακούεις,
καὶ ποταμοὶ καὶ γαῖα, καὶ οἳ ὑπένερθε καμόντας
ἀνθρώπους τίνυσθον ὅτις κʼ ἐπίορκον ὀμόσσῃ,
ὑμεῖς μάρτυροι ἔστε, φυλάσσετε δʼ ὅρκια πιστά·
εἰ μέν κεν Μενέλαον Ἀλέξανδρος καταπέφνῃ
αὐτὸς ἔπειθʼ Ἑλένην ἐχέτω καὶ κτήματα πάντα,
ἡμεῖς δʼ ἐν νήεσσι νεώμεθα ποντοπόροισιν·
εἰ δέ κʼ Ἀλέξανδρον κτείνῃ ξανθὸς Μενέλαος,
Τρῶας ἔπειθʼ Ἑλένην καὶ κτήματα πάντʼ ἀποδοῦναι,
τιμὴν δʼ Ἀργείοις ἀποτινέμεν ἥν τινʼ ἔοικεν,
ἥ τε καὶ ἐσσομένοισι μετʼ ἀνθρώποισι πέληται.
εἰ δʼ ἂν ἐμοὶ τιμὴν Πρίαμος Πριάμοιό τε παῖδες
τίνειν οὐκ ἐθέλωσιν Ἀλεξάνδροιο πεσόντος,
αὐτὰρ ἐγὼ καὶ ἔπειτα μαχήσομαι εἵνεκα ποινῆς
αὖθι μένων, ἧός κε τέλος πολέμοιο κιχείω.
ἦ, καὶ ἀπὸ στομάχους ἀρνῶν τάμε νηλέϊ χαλκῷ·","Agamemnon and Ulysses both rose to meet them. The attendants
      brought on the oath-offerings and mixed the wine in the
      mixing-bowls; they poured water over the hands of the chieftains,
      and the son of Atreus drew the dagger that hung by his sword, and
      cut wool from the lambs’ heads; this the men-servants gave about
      among the Trojan and Achaean princes, and the son of Atreus
      lifted up his hands in prayer. “Father Jove,” he cried, “that
      rulest in Ida, most glorious in power, and thou oh Sun, that
      seest and givest ear to all things, Earth and Rivers, and ye who
      in the realms below chastise the soul of him that has broken his
      oath, witness these rites and guard them, that they be not vain.
      If Alexandrus kills Menelaus, let him keep Helen and all her
      wealth, while we sail home with our ships; but if Menelaus kills
      Alexandrus, let the Trojans give back Helen and all that she has;
      let them moreover pay such fine to the Achaeans as shall be
      agreed upon, in testimony among those that shall be born
      hereafter. And if Priam and his sons refuse such fine when
      Alexandrus has fallen, then will I stay here and fight on till I
      have got satisfaction.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,d2133716485f3a24055bdc3482b687a99620bc3348aac7effc6ac6cf9f488105,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-03--segment-026,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,3,26,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,3.293,3.304,12,0,26,2562,2664,103,14953,15568,"καὶ τοὺς μὲν κατέθηκεν ἐπὶ χθονὸς ἀσπαίροντας
θυμοῦ δευομένους· ἀπὸ γὰρ μένος εἵλετο χαλκός.
οἶνον δʼ ἐκ κρητῆρος ἀφυσσόμενοι δεπάεσσιν
ἔκχεον, ἠδʼ εὔχοντο θεοῖς αἰειγενέτῃσιν.
ὧδε δέ τις εἴπεσκεν Ἀχαιῶν τε Τρώων τε·
Ζεῦ κύδιστε μέγιστε καὶ ἀθάνατοι θεοὶ ἄλλοι
ὁππότεροι πρότεροι ὑπὲρ ὅρκια πημήνειαν
ὧδέ σφʼ ἐγκέφαλος χαμάδις ῥέοι ὡς ὅδε οἶνος
αὐτῶν καὶ τεκέων, ἄλοχοι δʼ ἄλλοισι δαμεῖεν.
ὣς ἔφαν, οὐδʼ ἄρα πώ σφιν ἐπεκραίαινε Κρονίων.
τοῖσι δὲ Δαρδανίδης Πρίαμος μετὰ μῦθον ἔειπε·
κέκλυτέ μευ Τρῶες καὶ ἐϋκνήμιδες Ἀχαιοί·","As he spoke he drew his knife across the throats of the victims,
      and laid them down gasping and dying upon the ground, for the
      knife had reft them of their strength. Then they poured wine from
      the mixing-bowl into the cups, and prayed to the everlasting
      gods, saying, Trojans and Achaeans among one another, “Jove, most
      great and glorious, and ye other everlasting gods, grant that the
      brains of them who shall first sin against their oaths—of them
      and their children—may be shed upon the ground even as this wine,
      and let their wives become the slaves of strangers.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,d2133716485f3a24055bdc3482b687a99620bc3348aac7effc6ac6cf9f488105,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-03--segment-027,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,3,27,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,3.305,3.311,7,0,27,2665,2727,63,15576,15949,"ἤτοι ἐγὼν εἶμι προτὶ Ἴλιον ἠνεμόεσσαν
ἄψ, ἐπεὶ οὔ πω τλήσομʼ ἐν ὀφθαλμοῖσιν ὁρᾶσθαι
μαρνάμενον φίλον υἱὸν ἀρηϊφίλῳ Μενελάῳ·
Ζεὺς μέν που τό γε οἶδε καὶ ἀθάνατοι θεοὶ ἄλλοι
ὁπποτέρῳ θανάτοιο τέλος πεπρωμένον ἐστίν.
ἦ ῥα καὶ ἐς δίφρον ἄρνας θέτο ἰσόθεος φώς,
ἂν δʼ ἄρʼ ἔβαινʼ αὐτός, κατὰ δʼ ἡνία τεῖνεν ὀπίσσω·","Thus they prayed, but not as yet would Jove grant them their
      prayer. Then Priam, descendant of Dardanus, spoke, saying, “Hear
      me, Trojans and Achaeans, I will now go back to the wind-beaten
      city of Ilius: I dare not with my own eyes witness this fight
      between my son and Menelaus, for Jove and the other immortals
      alone know which shall fall.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,d2133716485f3a24055bdc3482b687a99620bc3348aac7effc6ac6cf9f488105,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-03--segment-028,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,3,28,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,3.312,3.323,12,0,28,2728,2832,105,15957,16557,"πὰρ δέ οἱ Ἀντήνωρ περικαλλέα βήσετο δίφρον.
τὼ μὲν ἄρʼ ἄψορροι προτὶ Ἴλιον ἀπονέοντο·
Ἕκτωρ δὲ Πριάμοιο πάϊς καὶ δῖος Ὀδυσσεὺς
χῶρον μὲν πρῶτον διεμέτρεον, αὐτὰρ ἔπειτα
κλήρους ἐν κυνέῃ χαλκήρεϊ πάλλον ἑλόντες,
ὁππότερος δὴ πρόσθεν ἀφείη χάλκεον ἔγχος.
λαοὶ δʼ ἠρήσαντο, θεοῖσι δὲ χεῖρας ἀνέσχον,
ὧδε δέ τις εἴπεσκεν Ἀχαιῶν τε Τρώων τε·
Ζεῦ πάτερ Ἴδηθεν μεδέων κύδιστε μέγιστε
ὁππότερος τάδε ἔργα μετʼ ἀμφοτέροισιν ἔθηκε,
τὸν δὸς ἀποφθίμενον δῦναι δόμον Ἄϊδος εἴσω,
ἡμῖν δʼ αὖ φιλότητα καὶ ὅρκια πιστὰ γενέσθαι.","On this he laid the two lambs on his chariot and took his seat.
      He gathered the reins in his hand, and Antenor sat beside him;
      the two then went back to Ilius. Hector and Ulysses measured the
      ground, and cast lots from a helmet of bronze to see which should
      take aim first. Meanwhile the two hosts lifted up their hands and
      prayed saying, “Father Jove, that rulest from Ida, most glorious
      in power, grant that he who first brought about this war between
      us may die, and enter the house of Hades, while we others remain
      at peace and abide by our oaths.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,d2133716485f3a24055bdc3482b687a99620bc3348aac7effc6ac6cf9f488105,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-03--segment-029,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,3,29,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,3.324,3.339,16,0,29,2833,2971,139,16565,17392,"ὣς ἄρʼ ἔφαν, πάλλεν δὲ μέγας κορυθαίολος Ἕκτωρ
ἂψ ὁρόων· Πάριος δὲ θοῶς ἐκ κλῆρος ὄρουσεν.
οἳ μὲν ἔπειθʼ ἵζοντο κατὰ στίχας, ἧχι ἑκάστῳ
ἵπποι ἀερσίποδες καὶ ποικίλα τεύχεʼ ἔκειτο·
αὐτὰρ ὅ γʼ ἀμφʼ ὤμοισιν ἐδύσετο τεύχεα καλὰ
δῖος Ἀλέξανδρος Ἑλένης πόσις ἠϋκόμοιο.
κνημῖδας μὲν πρῶτα περὶ κνήμῃσιν ἔθηκε
καλάς, ἀργυρέοισιν ἐπισφυρίοις ἀραρυίας·
δεύτερον αὖ θώρηκα περὶ στήθεσσιν ἔδυνεν
οἷο κασιγνήτοιο Λυκάονος· ἥρμοσε δʼ αὐτῷ.
ἀμφὶ δʼ ἄρʼ ὤμοισιν βάλετο ξίφος ἀργυρόηλον
χάλκεον, αὐτὰρ ἔπειτα σάκος μέγα τε στιβαρόν τε·
κρατὶ δʼ ἐπʼ ἰφθίμῳ κυνέην εὔτυκτον ἔθηκεν
ἵππουριν· δεινὸν δὲ λόφος καθύπερθεν ἔνευεν·
εἵλετο δʼ ἄλκιμον ἔγχος, ὅ οἱ παλάμηφιν ἀρήρει.
ὣς δʼ αὔτως Μενέλαος ἀρήϊος ἔντεʼ ἔδυνεν.","Great Hector now turned his head aside while he shook the helmet,
      and the lot of Paris flew out first. The others took their
      several stations, each by his horses and the place where his arms
      were lying, while Alexandrus, husband of lovely Helen, put on his
      goodly armour. First he greaved his legs with greaves of good
      make and fitted with ancle-clasps of silver; after this he donned
      the cuirass of his brother Lycaon, and fitted it to his own body;
      he hung his silver-studded sword of bronze about his shoulders,
      and then his mighty shield. On his comely head he set his helmet,
      well wrought, with a crest of horse-hair that nodded menacingly
      above it, and he grasped a redoubtable spear that suited his
      hands. In like fashion Menelaus also put on his armour.",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,d2133716485f3a24055bdc3482b687a99620bc3348aac7effc6ac6cf9f488105,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-03--segment-030,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,3,30,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,3.340,3.353,14,0,30,2972,3097,126,17400,18137,"οἳ δʼ ἐπεὶ οὖν ἑκάτερθεν ὁμίλου θωρήχθησαν,
ἐς μέσσον Τρώων καὶ Ἀχαιῶν ἐστιχόωντο
δεινὸν δερκόμενοι· θάμβος δʼ ἔχεν εἰσορόωντας
Τρῶάς θʼ ἱπποδάμους καὶ ἐϋκνήμιδας Ἀχαιούς.
καί ῥʼ ἐγγὺς στήτην διαμετρητῷ ἐνὶ χώρῳ
σείοντʼ ἐγχείας ἀλλήλοισιν κοτέοντε.
πρόσθε δʼ Ἀλέξανδρος προΐει δολιχόσκιον ἔγχος,
καὶ βάλεν Ἀτρεΐδαο κατʼ ἀσπίδα πάντοσε ἴσην,
οὐδʼ ἔρρηξεν χαλκός, ἀνεγνάμφθη δέ οἱ αἰχμὴ
ἀσπίδʼ ἐνὶ κρατερῇ· ὃ δὲ δεύτερον ὄρνυτο χαλκῷ
Ἀτρεΐδης Μενέλαος ἐπευξάμενος Διὶ πατρί·
Ζεῦ ἄνα δὸς τίσασθαι ὅ με πρότερος κάκʼ ἔοργε
δῖον Ἀλέξανδρον, καὶ ἐμῇς ὑπὸ χερσὶ δάμασσον,
ὄφρα τις ἐρρίγῃσι καὶ ὀψιγόνων ἀνθρώπων","When they had thus armed, each amid his own people, they strode
      fierce of aspect into the open space, and both Trojans and
      Achaeans were struck with awe as they beheld them. They stood
      near one another on the measured ground, brandishing their
      spears, and each furious against the other. Alexandrus aimed
      first, and struck the round shield of the son of Atreus, but the
      spear did not pierce it, for the shield turned its point.
      Menelaus next took aim, praying to Father Jove as he did so.
      “King Jove,” he said, “grant me revenge on Alexandrus who has
      wronged me; subdue him under my hand that in ages yet to come a
      man may shrink from doing ill deeds in the house of his host.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,d2133716485f3a24055bdc3482b687a99620bc3348aac7effc6ac6cf9f488105,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-03--segment-031,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,3,31,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,3.354,3.366,13,0,31,3098,3207,110,18145,18766,"ξεινοδόκον κακὰ ῥέξαι, ὅ κεν φιλότητα παράσχῃ.
ἦ ῥα καὶ ἀμπεπαλὼν προΐει δολιχόσκιον ἔγχος,
καὶ βάλε Πριαμίδαο κατʼ ἀσπίδα πάντοσε ἴσην·
διὰ μὲν ἀσπίδος ἦλθε φαεινῆς ὄβριμον ἔγχος,
καὶ διὰ θώρηκος πολυδαιδάλου ἠρήρειστο·
ἀντικρὺ δὲ παραὶ λαπάρην διάμησε χιτῶνα
ἔγχος· ὃ δʼ ἐκλίνθη καὶ ἀλεύατο κῆρα μέλαιναν.
Ἀτρεΐδης δὲ ἐρυσσάμενος ξίφος ἀργυρόηλον
πλῆξεν ἀνασχόμενος κόρυθος φάλον· ἀμφὶ δʼ ἄρʼ αὐτῷ
τριχθά τε καὶ τετραχθὰ διατρυφὲν ἔκπεσε χειρός.
Ἀτρεΐδης δʼ ᾤμωξεν ἰδὼν εἰς οὐρανὸν εὐρύν·
Ζεῦ πάτερ οὔ τις σεῖο θεῶν ὀλοώτερος ἄλλος·
ἦ τʼ ἐφάμην τίσασθαι Ἀλέξανδρον κακότητος·","He poised his spear as he spoke, and hurled it at the shield of
      Alexandrus. Through shield and cuirass it went, and tore the
      shirt by his flank, but Alexandrus swerved aside, and thus saved
      his life. Then the son of Atreus drew his sword, and drove at the
      projecting part of his helmet, but the sword fell shivered in
      three or four pieces from his hand, and he cried, looking towards
      Heaven, “Father Jove, of all gods thou art the most despiteful; I
      made sure of my revenge, but the sword has broken in my hand, my
      spear has been hurled in vain, and I have not killed him.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,d2133716485f3a24055bdc3482b687a99620bc3348aac7effc6ac6cf9f488105,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-03--segment-032,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,3,32,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,3.367,3.380,14,0,32,3208,3331,124,18774,19477,"νῦν δέ μοι ἐν χείρεσσιν ἄγη ξίφος, ἐκ δέ μοι ἔγχος
ἠΐχθη παλάμηφιν ἐτώσιον, οὐδʼ ἔβαλόν μιν.
ἦ καὶ ἐπαΐξας κόρυθος λάβεν ἱπποδασείης,
ἕλκε δʼ ἐπιστρέψας μετʼ ἐϋκνήμιδας Ἀχαιούς·
ἄγχε δέ μιν πολύκεστος ἱμὰς ἁπαλὴν ὑπὸ δειρήν,
ὅς οἱ ὑπʼ ἀνθερεῶνος ὀχεὺς τέτατο τρυφαλείης.
καί νύ κεν εἴρυσσέν τε καὶ ἄσπετον ἤρατο κῦδος,
εἰ μὴ ἄρʼ ὀξὺ νόησε Διὸς θυγάτηρ Ἀφροδίτη,
ἥ οἱ ῥῆξεν ἱμάντα βοὸς ἶφι κταμένοιο·
κεινὴ δὲ τρυφάλεια ἅμʼ ἕσπετο χειρὶ παχείῃ.
τὴν μὲν ἔπειθʼ ἥρως μετʼ ἐϋκνήμιδας Ἀχαιοὺς
ῥῖψʼ ἐπιδινήσας, κόμισαν δʼ ἐρίηρες ἑταῖροι·
αὐτὰρ ὃ ἂψ ἐπόρουσε κατακτάμεναι μενεαίνων
ἔγχεϊ χαλκείῳ· τὸν δʼ ἐξήρπαξʼ Ἀφροδίτη","With this he flew at Alexandrus, caught him by the horse-hair
      plume of his helmet, and began dragging him towards the Achaeans.
      The strap of the helmet that went under his chin was choking him,
      and Menelaus would have dragged him off to his own great glory
      had not Jove’s daughter Venus been quick to mark and to break the
      strap of ox-hide, so that the empty helmet came away in his hand.
      This he flung to his comrades among the Achaeans, and was again
      springing upon Alexandrus to run him through with a spear, but
      Venus snatched him up in a moment (as a god can do), hid him
      under a cloud of darkness, and conveyed him to his own
      bedchamber.",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,d2133716485f3a24055bdc3482b687a99620bc3348aac7effc6ac6cf9f488105,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-03--segment-033,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,3,33,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,3.381,3.393,13,0,33,3332,3444,113,19485,20101,"ῥεῖα μάλʼ ὥς τε θεός, ἐκάλυψε δʼ ἄρʼ ἠέρι πολλῇ,
κὰδ δʼ εἷσʼ ἐν θαλάμῳ εὐώδεϊ κηώεντι.
αὐτὴ δʼ αὖ Ἑλένην καλέουσʼ ἴε· τὴν δὲ κίχανε
πύργῳ ἐφʼ ὑψηλῷ, περὶ δὲ Τρῳαὶ ἅλις ἦσαν·
χειρὶ δὲ νεκταρέου ἑανοῦ ἐτίναξε λαβοῦσα,
γρηῒ δέ μιν ἐϊκυῖα παλαιγενέϊ προσέειπεν
εἰροκόμῳ, ἥ οἱ Λακεδαίμονι ναιετοώσῃ
ἤσκειν εἴρια καλά, μάλιστα δέ μιν φιλέεσκε·
τῇ μιν ἐεισαμένη προσεφώνεε δῖʼ Ἀφροδίτη·
δεῦρʼ ἴθʼ· Ἀλέξανδρός σε καλεῖ οἶκον δὲ νέεσθαι.
κεῖνος ὅ γʼ ἐν θαλάμῳ καὶ δινωτοῖσι λέχεσσι
κάλλεΐ τε στίλβων καὶ εἵμασιν· οὐδέ κε φαίης
ἀνδρὶ μαχεσσάμενον τόν γʼ ἐλθεῖν, ἀλλὰ χορὸν δὲ","Then she went to call Helen, and found her on a high tower with
      the Trojan women crowding round her. She took the form of an old
      woman who used to dress wool for her when she was still in
      Lacedaemon, and of whom she was very fond. Thus disguised she
      plucked her by perfumed robe and said, “Come hither; Alexandrus
      says you are to go to the house; he is on his bed in his own
      room, radiant with beauty and dressed in gorgeous apparel. No one
      would think he had just come from fighting, but rather that he
      was going to a dance, or had done dancing and was sitting down.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,d2133716485f3a24055bdc3482b687a99620bc3348aac7effc6ac6cf9f488105,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-03--segment-034,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,3,34,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,3.394,3.411,18,0,34,3445,3599,155,20109,20979,"ἔρχεσθʼ, ἠὲ χοροῖο νέον λήγοντα καθίζειν.
ὣς φάτο, τῇ δʼ ἄρα θυμὸν ἐνὶ στήθεσσιν ὄρινε·
καί ῥʼ ὡς οὖν ἐνόησε θεᾶς περικαλλέα δειρὴν
στήθεά θʼ ἱμερόεντα καὶ ὄμματα μαρμαίροντα,
θάμβησέν τʼ ἄρʼ ἔπειτα ἔπος τʼ ἔφατʼ ἔκ τʼ ὀνόμαζε·
δαιμονίη, τί με ταῦτα λιλαίεαι ἠπεροπεύειν;
ἦ πῄ με προτέρω πολίων εὖ ναιομενάων
ἄξεις, ἢ Φρυγίης ἢ Μῃονίης ἐρατεινῆς,
εἴ τίς τοι καὶ κεῖθι φίλος μερόπων ἀνθρώπων·
οὕνεκα δὴ νῦν δῖον Ἀλέξανδρον Μενέλαος
νικήσας ἐθέλει στυγερὴν ἐμὲ οἴκαδʼ ἄγεσθαι,
τοὔνεκα δὴ νῦν δεῦρο δολοφρονέουσα παρέστης;
ἧσο παρʼ αὐτὸν ἰοῦσα, θεῶν δʼ ἀπόεικε κελεύθου,
μηδʼ ἔτι σοῖσι πόδεσσιν ὑποστρέψειας Ὄλυμπον,
ἀλλʼ αἰεὶ περὶ κεῖνον ὀΐζυε καί ἑ φύλασσε,
εἰς ὅ κέ σʼ ἢ ἄλοχον ποιήσεται ἢ ὅ γε δούλην.
κεῖσε δʼ ἐγὼν οὐκ εἶμι· νεμεσσητὸν δέ κεν εἴη·
κείνου πορσανέουσα λέχος· Τρῳαὶ δέ μʼ ὀπίσσω","With these words she moved the heart of Helen to anger. When she
      marked the beautiful neck of the goddess, her lovely bosom, and
      sparkling eyes, she marvelled at her and said, “Goddess, why do
      you thus beguile me? Are you going to send me afield still
      further to some man whom you have taken up in Phrygia or fair
      Meonia? Menelaus has just vanquished Alexandrus, and is to take
      my hateful self back with him. You are come here to betray me. Go
      sit with Alexandrus yourself; henceforth be goddess no longer;
      never let your feet carry you back to Olympus; worry about him
      and look after him till he make you his wife, or, for the matter
      of that, his slave—but me? I shall not go; I can garnish his bed
      no longer; I should be a by-word among all the women of Troy.
      Besides, I have trouble on my mind.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,d2133716485f3a24055bdc3482b687a99620bc3348aac7effc6ac6cf9f488105,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-03--segment-035,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,3,35,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,3.412,3.416,5,0,35,3600,3649,50,20987,21245,"πᾶσαι μωμήσονται· ἔχω δʼ ἄχεʼ ἄκριτα θυμῷ.
τὴν δὲ χολωσαμένη προσεφώνεε δῖʼ Ἀφροδίτη·
μή μʼ ἔρεθε σχετλίη, μὴ χωσαμένη σε μεθείω,
τὼς δέ σʼ ἀπεχθήρω ὡς νῦν ἔκπαγλʼ ἐφίλησα,
μέσσῳ δʼ ἀμφοτέρων μητίσομαι ἔχθεα λυγρὰ","Venus was very angry, and said, “Bold hussy, do not provoke me;
      if you do, I shall leave you to your fate and hate you as much as
      I have loved you. I will stir up fierce hatred between Trojans
      and Achaeans, and you shall come to a bad end.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,d2133716485f3a24055bdc3482b687a99620bc3348aac7effc6ac6cf9f488105,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-03--segment-036,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,3,36,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,3.417,3.419,3,0,36,3650,3673,24,21253,21405,"Τρώων καὶ Δαναῶν, σὺ δέ κεν κακὸν οἶτον ὄληαι.
ὣς ἔφατʼ, ἔδεισεν δʼ Ἑλένη Διὸς ἐκγεγαυῖα,
βῆ δὲ κατασχομένη ἑανῷ ἀργῆτι φαεινῷ","At this Helen was frightened. She wrapped her mantle about her
      and went in silence, following the goddess and unnoticed by the
      Trojan women.",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,d2133716485f3a24055bdc3482b687a99620bc3348aac7effc6ac6cf9f488105,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
